PAGE URL,Product Title,Quantity,p_element,Brand,Flavour,Format,Nicotine,td_element,Strenght
https://prilla.com/us/zeo-nicotine-pouches/zeo-menthol-evergreen-9mg,ZEO Menthol Evergreen 9mg,25,"ZEO Menthol Evergreen 9mg is a cool, icy, and fresh nicotine pouch centered around menthol, which transports users to lush forests. This invigorating flavor is paired with an extra-strong strength, supplying 9mg of nicotine per pouch, and it lends itself to the most experienced users as it ensures a potent sensation is delivered.",ZEO,Mint,Slim,9  mg/pouch,ZEST Brands LLC,
https://prilla.com/us/zeo-nicotine-pouches/zeo-mint-breeze-12mg,ZEO Mint Breeze 12mg,25,"ZEO Mint Breeze 12mg is a nicotine pouch that offers a balanced mint profile that is herbal, sweet, and fresh, with a subtle cooling tone running throughout. Pairing with this minty goodness is a potent nicotine content of 12 mg per portion, the perfect addition for those with a high tolerance.",ZEO,Mint,Slim,12  mg/pouch,ZEST Brands LLC,
https://prilla.com/us/zeo-nicotine-pouches/zeo-pineapple-tropic-6mg,ZEO Pineapple Tropic 6mg,25,"ZEO Pineapple Tropic 6mg is another of the brand's fruity nicotine pouches. It has distinct pineapple notes that are sweet, tart, and slightly sour. The regular strength contains 6mg of nicotine per pouch, making it suitable for intermediate users who want an all-day-use strength.",ZEO,Fruit,Slim,6  mg/pouch,ZEST Brands LLC,Normal
https://prilla.com/us/zeo-nicotine-pouches/zeo-pineapple-tropic-9mg,ZEO Pineapple Tropic 9mg,25,"ZEO Pineapple Tropic 9mg is a robust nicotine pouch built for experienced users who prefer a sweet, fruity flavor to a cool mint flavor. This one, in particular, utilizes tart and refreshing notes of pineapple and pairs them with 9mg of nicotine in each sachet, making this tropical experience one with a potent nicotine sensation.",ZEO,Fruit,Slim,9  mg/pouch,ZEST Brands LLC,
https://prilla.com/us/zeo-nicotine-pouches/zeo-watermelon-wave-6mg,ZEO Watermelon Wave 6mg,25,"ZEO Watermelon Wave 6mg is a tropical fruit pouch that provides a sweet and refreshing watermelon-tasting experience for those looking for something more adventurous. Joining this summer-inspired flavor is 6mg of nicotine per pouch, providing those new to this product and intermediate users with a bold sensation.",ZEO,Fruit,Slim,6  mg/pouch,ZEST Brands LLC,Normal
https://prilla.com/us/zeo-nicotine-pouches/zeo-watermelon-wave-9mg,ZEO Watermelon Wave 9mg,25,"ZEO Watermelon Wave 9mg is a robust nicotine pouch for more advanced users who want an intense nicotine sensation. With 9mg of nicotine, these potent pouches will be too intense for those with a low tolerance. Paired with this is a flavor profile inspired by the tropics. Each pouch has a sweet, fresh, and juicy flavor that imitates the taste of watermelon.",ZEO,Fruit,Slim,9  mg/pouch,ZEST Brands LLC,
https://prilla.com/us/zeo-nicotine-pouches/zeo-wintergreen-ice-12mg,ZEO Wintergreen Ice 12mg,25,"ZEO Wintergreen Ice 12mg is a nicotine pouch offering a unique blend of bold and invigorating notes of wintergreen with a refreshingly icy twist, creating a frosty sensation that will awaken your senses. Each portion delivers a powerful punch with 12 mg of nicotine, making it the perfect choice for the more experienced user.",ZEO,Wintergreen,Slim,12  mg/pouch,ZEST Brands LLC,
https://prilla.com/us/zeo-nicotine-pouches/zeo-wintergreen-ice-6mg,ZEO Wintergreen Ice 6mg,25,"ZEO Wintergreen Ice 6mg takes the smooth, fresh, and popular wintergreen flavor and invigorates it by adding menthol to provide an icy coolness to the tasting experience. Joining this revitalizing flavor profile is a significant strength, providing intermediate users with a present nicotine sensation as each sachet packs 6mg of nicotine.",ZEO,Wintergreen,Slim,6  mg/pouch,ZEST Brands LLC,Normal
https://prilla.com/us/zeo-nicotine-pouches/zeo-wintergreen-ice-9mg,ZEO Wintergreen Ice 9mg,25,"ZEO Wintergreen Ice 9mg is a potent pouch that packs a robust nicotine sensation, perfect for experienced users looking for extra strength. The 9mg of nicotine in each sachet is joined by an equally intense tasting experience, with fresh notes of wintergreen and icy tones from menthol; this flavor profile refreshes and reenergizes the palate.",ZEO,Wintergreen,Slim,9  mg/pouch,ZEST Brands LLC,
https://prilla.com/us/zimo-nicotine-pouches/zimo-blueberry-6mg,ZIMO Blueberry 6mg,20,"ZIMO Blueberry 6mg mixes tart and sweet tastes together for an indulgent pouch experience. It’s fruity, flavorful, and full of character. Pouches each contain 6mg of nicotine, which works out as a moderate strength that’s suitable for the average user.",ZIMO,Berry,Slim,6  mg/pouch,Photondust,Normal
https://prilla.com/us/zimo-nicotine-pouches/zimo-blueberry-8mg,ZIMO Blueberry 8mg,20,"ZIMO Blueberry 8mg is a reminder of why blueberry is such a popular fruit, with irresistible notes of juicy sweetness and subtle bitterness. With a taste profile balanced between refreshing and vibrancy, it’s hard to go wrong. The portions contain 8mg of nicotine each, making them a higher-strength option and one of the most potent choices in the ZIMO range.",ZIMO,Berry,Slim,8  mg/pouch,Photondust,
https://prilla.com/us/zimo-nicotine-pouches/zimo-grape-6mg,ZIMO Grape 6mg,20,"ZIMO Grape 6mg boasts the taste of juicy, rich grapes, transporting the user to Mediterranean vineyards. Each pouch delivers a delicious burst of fruitiness alongside 6mg of nicotine, making them an ideal mid-range option.",ZIMO,Fruit,Slim,6  mg/pouch,Photondust,Normal
https://prilla.com/us/zimo-nicotine-pouches/zimo-grape-8mg,ZIMO Grape 8mg,20,"ZIMO Grape 8mg has a rich flavor profile focused on the unique juiciness of grapes. Not too sweet and not too tart, there’s nothing quite like it. This fruitiness comes with the 8mg of nicotine each pouch contains, making them a higher-strength option that’s perfect for experienced users seeking intensity.",ZIMO,Fruit,Slim,8  mg/pouch,Photondust,
https://prilla.com/us/zimo-nicotine-pouches/zimo-lemon-6mg,ZIMO Lemon 6mg,20,"ZIMO Lemon 6mg screams summer days in California, with the taste of zesty lemons bursting through from all angles. Citrus taste profiles are a classic for a reason, and this is certainly one that does them justice. Each pouch contains 6mg of nicotine for a mid-strength choice.",ZIMO,Citrus,Slim,6  mg/pouch,Photondust,Normal
https://prilla.com/us/zimo-nicotine-pouches/zimo-lemon-8mg,ZIMO Lemon 8mg,20,"ZIMO Lemon 8mg is 50% tart, 50% sweet, and 100% refreshing. This results in a satisfying taste profile that is just as suitable for a hot summer day as a quiet evening in. The pouches each contain 8mg of nicotine, meaning they’re high-strength but not overpoweringly so.",ZIMO,Citrus,Slim,8  mg/pouch,Photondust,
https://prilla.com/us/zimo-nicotine-pouches/zimo-mint-6mg,ZIMO Mint 6mg,20,"ZIMO Mint 6mg releases a significant burst of crisp, minty freshness in each pouch. They’re designed to leave the mouth with a subtle, light iciness. The tobacco-free pouches contain 6mg of nicotine each, giving them a moderate strength level that’s ideal for an everyday pouch, or users who have a lower tolerance.",ZIMO,Mint,Slim,6  mg/pouch,Photondust,Normal
https://prilla.com/us/zimo-nicotine-pouches/zimo-mint-8mg,ZIMO Mint 8mg,20,"ZIMO Mint 8mg offers everything users could wish for in a mint pouch — a crisp freshness that cools the whole mouth down and cleanses the palate, ready for whatever the day has to bring. These pouches contain 8mg each, which is a step up from the lower-strength 6mg option.",ZIMO,Mint,Slim,8  mg/pouch,Photondust,
https://prilla.com/us/zimo-nicotine-pouches/zimo-original-3mg,ZIMO Original 3mg,20,"ZIMO Original 3mg is one of ZIMO’s flavor-free offerings, with a formulation that allows users to focus on the nicotine and overall pouch experience. It’s ideal for those who don’t want to mess up their palate, and who prefer a neutral “taste.” Meanwhile, the 3mg of nicotine in each pouch is a low-strength option.",ZIMO,Unflavored,Slim,3  mg/pouch,Photondust,Light
https://prilla.com/us/zimo-nicotine-pouches/zimo-original-6mg,ZIMO Original 6mg,20,"ZIMO Original 6mg offers an enjoyable release of nicotine without the distraction from other flavors. It achieves this while offering a medium nicotine dose of 6mg per pouch, which is ideal for anyone who doesn’t want to go too far in either direction on the strength spectrum.",ZIMO,Unflavored,Slim,6  mg/pouch,Photondust,Normal
https://prilla.com/us/zimo-nicotine-pouches/zimo-original-8mg,ZIMO Original 8mg,20,"ZIMO Original 8mg keeps things classic by offering the experience and sensations of nicotine pouches without the usual flavorings. This means users can enjoy the sweet release with no actual sweetness (or smokiness or saltiness or anything else, for that matter). The pouches contain 8mg of nicotine each, which is the highest-strength option in ZIMO’s range.",ZIMO,Unflavored,Slim,8  mg/pouch,Photondust,
https://prilla.com/us/zimo-nicotine-pouches/zimo-wintergreen-6mg,ZIMO Wintergreen 6mg,20,"ZIMO Wintergreen 6mg delivers wintergreen in all its glory. It’s a flavor profile that has the cool refreshing character of mint yet has a unique, aromatic, and creamy tinge. The 6mg of nicotine in each pouch delivers a substantial punch of strength, without being excessive.",ZIMO,Wintergreen,Slim,6  mg/pouch,Photondust,Normal
https://prilla.com/us/zimo-nicotine-pouches/zimo-wintergreen-8mg,ZIMO Wintergreen 8mg,20,"ZIMO Wintergreen 8mg offers the distinctive taste of Wintergreen, which is minty while not technically being a mint. Its flavor is creamy, refreshing, and bold — offering a (literally) refreshing departure from typical peppermint and spearmint options. The pouches contain 8mg of nicotine each, making them a higher-strength choice.",ZIMO,Wintergreen,Slim,8  mg/pouch,Photondust,
https://prilla.com/us/zone-nicotine-pouches,zone Nicotine Pouches,,,,,,,,
https://prilla.com/us/zone-nicotine-pouches/zone-citrus-6mg,zone Citrus 6mg,20,"A citrusy, tangy burst with a smooth nicotine feel — zone Citrus 6mg offers a refreshing flavor while you reset.",zone,Citrus,Slim,6  mg/pouch,TJP Labs Inc.,Normal
https://prilla.com/us/zone-nicotine-pouches/zone-citrus-9mg,zone Citrus 9mg,20,Bold orange flavor meets 9mg of nicotine for a tasty citrus pouch experience.,zone,Citrus,Slim,9  mg/pouch,TJP Labs Inc.,
https://prilla.com/us/zone-nicotine-pouches/zone-dragonfruit-6mg,zone Dragonfruit 6mg,20,"Tropical, fruity, and refreshing — zone Dragonfruit 6mg is a flavorful escape packed into a smooth pouch.",zone,Fruit,Slim,6  mg/pouch,TJP Labs Inc.,Normal
https://prilla.com/us/zone-nicotine-pouches/zone-dragonfruit-9mg,zone Dragonfruit 9mg,20,Take it up a notch with zone Dragonfruit 9mg — a bold tropical taste paired with 9mg of nicotine for those dialed-in moments.,zone,Fruit,Slim,9  mg/pouch,TJP Labs Inc.,
https://prilla.com/us/zone-nicotine-pouches/zone-mint-6mg,zone Mint 6mg,20,"A crisp, fresh mint flavor for whatever your day brings. zone Mint 6mg delivers a consistent nicotine experience in a slim, easy-fit pouch.",zone,Mint,Slim,6  mg/pouch,TJP Labs Inc.,Normal
https://prilla.com/us/zone-nicotine-pouches/zone-mint-9mg,zone Mint 9mg,20,zone Mint 9mg brings a strong burst of mint at a bold nicotine level. The perfect pouch to have with you all day.,zone,Mint,Slim,9  mg/pouch,TJP Labs Inc.,
https://prilla.com/us/zone-nicotine-pouches/zone-peppermint-6mg,zone Peppermint 6mg,20,Cool peppermint with a refreshing nicotine intensity — zone Peppermint 6mg adds a flavor boost to your day.,zone,Mint,Slim,6  mg/pouch,TJP Labs Inc.,Normal
https://prilla.com/us/zone-nicotine-pouches/zone-peppermint-9mg,zone Peppermint 9mg,20,"Bold peppermint flavor meets 9mg of nicotine for a powerful, smooth pouch experience.",zone,Mint,Slim,9  mg/pouch,TJP Labs Inc.,
https://prilla.com/us/zone-nicotine-pouches/zone-spearmint-6mg,zone Spearmint 6mg,20,"zone Spearmint 6mg brings a subtle, minty flavor and balanced nicotine experience in every pouch.",zone,Mint,Slim,6  mg/pouch,TJP Labs Inc.,Normal
https://prilla.com/us/zone-nicotine-pouches/zone-spearmint-9mg,zone Spearmint 9mg,20,"A slightly sweet mint flavor with a bold 9mg nicotine sensation — zone Spearmint 9mg is cool, crisp, and consistent.",zone,Mint,Slim,9  mg/pouch,TJP Labs Inc.,
https://prilla.com/us/zone-nicotine-pouches/zone-tobacco-6mg,zone Tobacco 6mg,20,"zone Tobacco 6mg delivers a classic tobacco taste with a smooth finish. Each can contains 20 pouches, crafted for bold flavor and a comfortable fit. Just pop one between your gum and lip and enjoy a balanced nicotine experience that keeps you going.",zone,Unflavored,Slim,6  mg/pouch,TJP Labs Inc.,Normal
https://prilla.com/us/zone-nicotine-pouches/zone-tobacco-9mg,zone Tobacco 9mg,20,"zone Tobacco 9mg delivers a bold tobacco flavor with rich, earthy notes and a strong nicotine experience. Each can packs 20 slim, smooth pouches designed for comfort and lasting flavor.",zone,Unflavored,Slim,9  mg/pouch,TJP Labs Inc.,
https://prilla.com/us/zone-nicotine-pouches/zone-wintergreen-6mg,zone Wintergreen 6mg,20,"Fresh, minty, and just the right amount of intensity. zone Wintergreen 6mg offers a cool wintergreen flavor and balanced nicotine satisfaction.",zone,Wintergreen,Slim,6  mg/pouch,TJP Labs Inc.,Normal
https://prilla.com/us/zone-nicotine-pouches/zone-wintergreen-9mg,zone Wintergreen 9mg,20,"When you need a stronger intensity, zone Wintergreen 9mg delivers a bold sensation of wintergreen flavor and extra nicotine intensity.",zone,Wintergreen,Slim,9  mg/pouch,TJP Labs Inc.,
https://prilla.com/us/zyn-nicotine-pouches,ZYN Nicotine Pouches,,,,,,,,
https://prilla.com/us/zyn-nicotine-pouches/zyn-chill-3,ZYN Chill 3mg,15,"Flavored nicotine pouches can be too much sometimes. If you want to enjoy a pure nicotine experience of highest quality and with maximum comfort, then the ZYN Chill 3 mg might be just right for you. As cherry on top, these can be shipped to states that currently have flavor bans! These unflavored nicotine pouches can be enjoyed anywhere, and you needn’t worry about sweet or sour after-tastes.",ZYN,Unflavored,Mini,3  mg/pouch,Swedish Match,Light
https://prilla.com/us/zyn-alternatives,ZYN Alternatives,,,,,,,,
https://prilla.com/us/zyn-nicotine-pouches/zyn-chill-6,ZYN Chill 6mg,15,"Are you tired of mint, fruity or overly sweet flavors that take away the purity of a good-old nicotine kick? Perhaps the ZYN Chill 6mg might be just for you then! Each pouch will release a sugar-free and flavorless nicotine delivery out of the ordinary. With the 6 mg you can expect a slightly stronger kick which might be just what the well-versed nicotine user is looking for.",ZYN,Unflavored,Mini,6  mg/pouch,Swedish Match,Normal
https://prilla.com/us/zyn-nicotine-pouches/zyn-cinnamon-3,ZYN Cinnamon 3mg,15,"For a surprising, sweet and intense burst of flavor, try the ZYN Cinnamon 3 nicotine pouch. The ZYN Cinnamon 3 carries a satisfying taste that brings to mind gingerbread houses, cookies and freshly baked apple pie.",ZYN,Cinnamon,Mini,3  mg/pouch,Swedish Match,Light
https://prilla.com/us/zyn-nicotine-pouches/zyn-cinnamon-6,ZYN Cinnamon 6mg,15,"ZYN Cinnamon 6 offers a slightly different take on snus flavors. Instead of the usual cool minty freshness, this has been replaced with a burst of flavor from cinnamon. Without any tobacco, the flavor is pure and not overpowered, making this a sensationally zingy option.",ZYN,Cinnamon,Mini,6  mg/pouch,Swedish Match,Normal
https://prilla.com/us/zyn-nicotine-pouches/zyn-citrus-3,ZYN Citrus 3mg,15,"Refreshing, surprising and delightfully fruity, ZYN Citrus 3 pouches have a bright, playful flavor that evokes rolling meadows, citrus groves and hot summer days. The ZYN Citrus 3 nicotine pouch has a deeply satisfying orange taste underscored with subtle undertones of sweet lemongrass.",ZYN,Citrus,Mini,3  mg/pouch,Swedish Match,Light
https://prilla.com/us/zyn-nicotine-pouches/zyn-citrus-6,ZYN Citrus 6mg,15,"ZYN Citrus 6 mg delivers a fresh, refreshing and stimulating flavor experience that is perfectly matched with a slightly stronger nicotine kick. Citrus is a popular pouch flavor thanks to its clean and clear taste and has become one of our top sellers with its natural profile of lemon and lime.",ZYN,Citrus,Mini,6  mg/pouch,Swedish Match,Normal
https://prilla.com/us/zyn-nicotine-pouches/zyn-coffee-3,ZYN Coffee 3mg,15,What could be better than starting the day with a coffee? Starting the day with ZYN Coffee 3 of course! These exciting pouches come packed with a fresh burst of richly brewed coffee - that's coupled with the fact that you get a nicotine hit.,ZYN,Coffee,Mini,3  mg/pouch,Swedish Match,Light
https://prilla.com/us/zyn-nicotine-pouches/zyn-coffee-6,ZYN Coffee 6mg,15,"Do you love the taste of a freshly brewed cup of joe? If so, then you can’t pass up trying the ZYN Coffee 6! This easy-to-use nicotine pouch is imbued with the deep, refreshing taste of just ground coffee, backed up with lush notes of mocha.",ZYN,Coffee,Mini,6  mg/pouch,Swedish Match,Normal
https://prilla.com/us/zyn-nicotine-pouches/zyn-cool-mint-3,ZYN Cool Mint 3mg,15,"As soon as this is popped under the lip, ZYN Cool Mint 3 offers up a burst of refreshing mintiness to get you started. Thanks to the cool aspect of the flavor, this brings a nice icy blast to the palette that's complemented by the hit of the nicotine.",ZYN,Mint,Mini,3  mg/pouch,Swedish Match,Light
https://prilla.com/us/zyn-nicotine-pouches/zyn-cool-mint-6,ZYN Cool Mint 6mg,15,"Relax, refresh and take it easy with the exhilarating taste of ZYN Cool Mint 6 nicotine pouches. If you enjoy an intense minty experience, then you’ll love the ZYN Cool Mint 6. Made from food-grade ingredients, ZYN Cool Mint 6 provides a satisfying experience and a great taste.",ZYN,Mint,Mini,6  mg/pouch,Swedish Match,Normal
https://prilla.com/us/zyn-nicotine-pouches/zyn-menthol-3,ZYN Menthol 3mg,15,"Have you wondered if there is a way to experience a stronger sensation without having to use a higher nicotine dosage? ZYN Menthol 3 mg is the answer! The nicotine level is medium, but the kick is powerful, and this is due to the ultra-refreshing qualities of menthol – qualities that not only give a refreshing feel but also a clean one, a rejuvenating one and an intense one. What does menthol taste like? An icy burst of cool, minty winds.",ZYN,Mint,Mini,3  mg/pouch,Swedish Match,Light
https://prilla.com/us/zyn-nicotine-pouches/zyn-menthol-6,ZYN Menthol 6mg,15,"Every ZYN user knows that their nicotine pouches are rarely offered in strengths higher than 6 mg/pouch, which is fairly reasonable, but perhaps you have always longed for more! With the ZYN Menthol 6 you can experience a strength sensation that is way beyond the regular 6 mg/pouch, thanks to the use of menthol as flavoring agent – a powerful, icy, and incredibly refreshing flavor that will keep you alert all day.",ZYN,Mint,Mini,6  mg/pouch,Swedish Match,Normal
https://prilla.com/us/zyn-nicotine-pouches/zyn-peppermint-3,ZYN Peppermint 3mg,15,"ZYN Peppermint 3 offers up that more classic flavor. The crisp minty freshness is refreshing without being overly sweet or too icy - the flavor lasts too, keeping you cool for a while. This is complemented by the hit of nicotine that you receive at the same time.",ZYN,Mint,Mini,3  mg/pouch,Swedish Match,Light
https://prilla.com/us/zyn-nicotine-pouches/zyn-peppermint-6,ZYN Peppermint 6mg,15,"Now you can enjoy the crisp, cool taste of fresh peppermint and a satisfying nicotine kick. The ZYN Peppermint 6 delivers up to an hour of nicotine combined with a rich menthol flavor.",ZYN,Mint,Mini,6  mg/pouch,Swedish Match,Normal
https://prilla.com/us/zyn-nicotine-pouches/zyn-smooth-3,ZYN Smooth 3mg,15,"ZYN Smooth 3mg delivers a minimalistic yet enjoyable nicotine experience. The flavor of ZYN Smooth is as neutral as can be — unlike the rest of the brand’s range, this product has an ingredient list excluding all sweeteners and flavorings. Its only taste comes from the pouch materials, which are flavorless but have a mild texture of soft, plant-based fibers. Meanwhile, the 3mg of nicotine provides a mild, low-strength delivery.",ZYN,Unflavored,Mini,3  mg/pouch,Swedish Match,Light
https://prilla.com/us/zyn-nicotine-pouches/zyn-smooth-6,ZYN Smooth 6mg,15,"ZYN Smooth 6mg stands out from the rest of the range for being a flavor-free option. Many are curious about what ZYN smooth tastes like, but its flavor is best described as plain and neutral. Unlike other products from the brand, ZYN Smooth 6 doesn’t contain any sweeteners or flavorings, so users can simply enjoy the nicotine while feeling the silky pouches in their mouths. The 6mg of nicotine provides a medium strength while remaining tobacco-free.",ZYN,Unflavored,Mini,6  mg/pouch,Swedish Match,Normal
https://prilla.com/us/zyn-nicotine-pouches/zyn-spearmint-3,ZYN Spearmint 3mg,15,"Stay cool, refreshed, and minty fresh any time, any place with ZYN Spearmint 3 nicotine pouches. You can discreetly enjoy a minty hit of nicotine pleasure without nasty smoke, bad odors, or unhygienic spitting and simply relax with the spearmint flavor of ZYN Spearmint 3.",ZYN,Mint,Mini,3  mg/pouch,Swedish Match,Light
https://prilla.com/us/zyn-nicotine-pouches/zyn-spearmint-6,ZYN Spearmint 6mg,15,"Spearmint and snus lovers rejoice! Subtle, pleasant and immensely satisfying, the ZYN Spearmint 6 delivers a refreshing burst of flavor for up to an hour. If you like the taste of menthol, but find regular peppermint or cool mint products too strong, then try the ZYN Spearmint 6.",ZYN,Mint,Mini,6  mg/pouch,Swedish Match,Normal
https://prilla.com/us/zyn-nicotine-pouches/zyn-wintergreen-3,ZYN Wintergreen 3mg,15,"For a taste of real freshness, try ZYN Wintergreen 3. You'll enjoy notes of sweet mint with an underlying burst of menthol. This pouch is perfect for anyone looking for cool, refreshing satisfaction. ZYN Wintergreen 3 evokes the fresh, crisp feeling of winter.",ZYN,Wintergreen,Mini,3  mg/pouch,Swedish Match,Light
https://prilla.com/us/zyn-nicotine-pouches/zyn-wintergreen-6,ZYN Wintergreen 6mg,15,"If you are looking for a crisp, intense and invigorating nicotine experience, then ZYN Wintergreen 6 will give you an authentic and satisfying burst of wintery freshness. This highly satisfying nicotine pouch is infused with notes of menthol and a subtle hint of sweetness.",ZYN,Wintergreen,Mini,6  mg/pouch,Swedish Match,Normal
